Product ID,Product Name,Category,Warehouse,Location,Quantity,Price,Supplier,Status,Last Restocked
1896,Gadget X,Toys,Warehouse 2,Aisle 4,150.0,49.99,Supplier A,Out of Stock,2024-06-17 12:40:01.374181
1098,Gadget X,Clothing,Warehouse 1,Aisle 3,50.0,19.99,Supplier A,Out of Stock,05-Mar-2023
1276,Widget C,Toys,Warehouse 3,Aisle 5,150.0,49.99,Supplier A,Low Stock,20/12/2022
1483,Gadget Y,Toys,Warehouse 1,Aisle 5,150.0,1996.64,Supplier D,In Stock,2024-06-17 12:40:01.374181
1252,Gadget Z,Toys,Warehouse 1,Aisle 3,few,49.99,Supplier B,In Stock,2023-03-05 00:00:00.000000
1329,Widget B,Clothing,Warehouse 2,Aisle 1,50.0,9.99,Supplier C,Out of Stock,2023-01-15 00:00:00.000000
1480,Gadget Z,Clothing,Warehouse 1,Aisle 2,-50,29.99,Supplier A,Out of Stock,2023-03-05 00:00:00.000000
1036,Widget B,Toys,Warehouse 3,Aisle 4,-50,29.99,Supplier A,Out of Stock,2023-03-05 00:00:00.000000
1326,Gadget Z,Toys,Warehouse 1,Aisle 2,50.0,20.34,Supplier D,Low Stock,2024/06/17
1688,Gadget X,Furniture,Warehouse 3,Aisle 3,200.0,49.99,Supplier D,Low Stock,2024-06-17 12:40:01.374181
1601,Widget B,Toys,Warehouse 1,Aisle 3,161.40142517814726,49.99,Supplier D,Low Stock,None
1252,Widget A,Clothing,Warehouse 2,Aisle 4,-50,29.99,Supplier A,In Stock,2023-03-05 00:00:00.000000
1547,Widget B,Toys,Warehouse 2,Aisle 1,200.0,9.99,Supplier C,In Stock,2024-06-17 12:40:01.374181
1384,Widget B,Furniture,Warehouse 3,Aisle 2,-100,29.99,Supplier A,Out of Stock,25/04/2023
1500,Widget A,toys,Warehouse 2,Aisle 5,100.0,19.99,Supplier D,Low Stock,2022-12-20 00:00:00.000000
1304,Gadget X,Clothing,Warehouse 3,Aisle 2,100.0,9.99,Supplier B,Low Stock,2023-04-25 00:00:00.000000
1647,Gadget Z,Electronics,Warehouse 1,Aisle 1,150.0,49.99,Supplier A,In Stock,2022-12-20 00:00:00.000000
1758,Widget B, CLOTHING,Warehouse 1,Aisle 5,many,19.99,Supplier B,In Stock,2024-06-17 12:40:01.374181
1098,Widget B,Clothing,Warehouse 1,Aisle 1,150.0,49.99,Supplier A,In Stock,2024-06-17 12:40:01.374181
1460,Gadget Y,Toys,Warehouse 1,Aisle 4,8884,28.08583858764187,Supplier C,In Stock,2023-04-25 00:00:00.000000
1697,Widget A,Furniture,Warehouse 1,Aisle 2,50.0,19.99,Supplier B,Low Stock,2023-01-15 00:00:00.000000
1817,Widget C,Furniture,Warehouse 3,Aisle 1,50.0,9.99,Supplier C,In Stock,2023-03-05 00:00:00.000000
1164,Gadget X,Clothing,Warehouse 3,Aisle 5,-200,28.08583858764187,Supplier A,Out of Stock,2023-03-05 00:00:00.000000
1729,Widget A,Clothing,Warehouse 3,Aisle 4,150.0,19.99,Supplier A,In Stock,2023-04-25 00:00:00.000000
1758,Widget A,Toys,Warehouse 1,Aisle 5,None,28.08583858764187,Supplier B,Out of Stock,2023-01-15 00:00:00.000000
1699,Gadget X,Furniture,Warehouse 3,Aisle 5,161.40142517814726,9.99,Supplier B,Out of Stock,
1364,Gadget Y,Electronics,Warehouse 3,Aisle 1,300.0,19.99,Supplier D,?,2022/12/20
1958, WIDGET A,Furniture,Warehouse 1,Aisle 4,few,19.99,Supplier D,In Stock,2023-04-25 00:00:00.000000
1520,Gadget Y,Furniture,Warehouse 1,Aisle 3,150.0,19.99,Supplier B,In Stock,2022-12-20 00:00:00.000000
1004,Gadget Z,Clothing,Warehouse 1,Aisle 3,50.0,19.99,Supplier B,Out of Stock,2024/06/17
1147,Widget B,Toys,Warehouse 2,Aisle 2,100.0,19.99,Supplier C,Low Stock,2023-04-25 00:00:00.000000
1121,Gadget Y,Clothing,Warehouse 1,Aisle 1,-150,19.99,Supplier A,In Stock,03-05-23
1627,Gadget Y,Furniture,Warehouse 2,Aisle 5,50.0,29.99,Supplier A,Low Stock,2023-03-05 00:00:00.000000
1203,Widget A,Furniture,Warehouse 3,Aisle 3,150.0,29.99,Supplier B,In Stock,2024-06-17 12:40:01.374181
1339,Widget A,Furniture,Warehouse 2,Aisle 3,many,19.99,Supplier A,Low Stock,2022-12-20 00:00:00.000000
1857,Widget C,Furniture,Warehouse 3,Aisle 2,150.0,19.99,Supplier B,Out of Stock,2023-01-15 00:00:00.000000
1186,Gadget Y,Clothing,Warehouse 1,Aisle 1,161.40142517814726,19.99,Supplier B,In Stock,2023-04-25 00:00:00.000000
1414,Gadget Z,Furniture,Warehouse 1,Aisle 5,300.0,28.08583858764187,Supplier D,In Stock,2024-06-17 12:40:01.374181
1232, widget b ,Electronics,Warehouse 3,Aisle 3,300.0,28.08583858764187,Supplier D,In Stock,2024-06-17 12:40:01.374181
1297,Widget C,Toys,Warehouse 2,Aisle 5,300.0,9.99,Supplier C,Out of Stock,2023-04-25 00:00:00.000000
1095,Widget B,Furniture,Warehouse 1,Aisle 2,200.0,TBD,Supplier B,Out of Stock,2022-12-20 00:00:00.000000
1875,Gadget Y,Clothing,Warehouse 3,Aisle 2,few,9.99,Supplier B,Low Stock,
1441,Widget C,Clothing,Warehouse 2,Aisle 2,200.0,28.08583858764187,Supplier B,Out of Stock,2023-04-25 00:00:00.000000
1775,Widget A,ELECTRONICS ,Warehouse 3 ,Aisle 4,100.0,29.99,Supplier C,In Stock,2024-06-17 12:40:01.374181
1502,Gadget X,Furniture,Warehouse 1,Aisle 4,-161,9.99,Supplier B,Out of Stock,2023-01-15 00:00:00.000000
1992,Gadget Y,Toys,Warehouse 2,Aisle 5,-150,29.99,Supplier D,In Stock,2023-03-05 00:00:00.000000
1407,Widget B,Clothing,Warehouse 1,Aisle 1,200.0,19.99,Supplier B,Low Stock,2023-01-15 00:00:00.000000
1819,Widget C,Electronics,Warehouse 3,Aisle 4,one hundred,28.67,Supplier D,Out of Stock,2023-04-25 00:00:00.000000
1815,Gadget Z,Clothing,Warehouse 1,Aisle 1,150.0,29.99,Supplier C,Out of Stock,17/06/2024
1412,Widget A,Electronics,Warehouse 3,Aisle 1,200.0,29.99,Supplier B,OUT OF STOCK,2024-06-17 12:40:01.374181
1156,Widget C,Toys,Warehouse 1,Aisle 2,300.0,9.99,Supplier D,Low Stock,2024-06-17 12:40:01.374181
1842,Widget A,Furniture,Warehouse 1,Aisle 4,200.0,unknown,Supplier B,Out of Stock,20/12/2022
1928,Gadget X,Furniture,Warehouse 1,Aisle 4,150.0,49.99,Supplier B,In Stock,2023-03-05 00:00:00.000000
1253,widget c ,Clothing,Warehouse 1,Aisle 3,150.0,19.99,Supplier A,Out of Stock,2022-12-20 00:00:00.000000
1150,Widget B,Clothing,Warehouse 3,Aisle 5,200.0,missing,Supplier B,Out of Stock,2023/03/05
1080,Widget B,Electronics,Warehouse 1,Aisle 3,150.0,check system,Supplier C,In Stock,2023-03-05 00:00:00.000000
1345,Gadget X,Furniture,Warehouse 2,Aisle 4,161.40142517814726,not available,Supplier D,Out of Stock,2023-01-15 00:00:00.000000
1775,Gadget Y,Toys,Warehouse 3,Aisle 5,300.0,28.08583858764187,Supplier B,In Stock,2023-04-25 00:00:00.000000
1376,Gadget Z,Furniture,Warehouse 3,Aisle 1,50.0,29.99,Supplier D,Out of Stock,2023-04-25 00:00:00.000000
1397,Gadget Z,Electronics,Warehouse 2,Aisle 3,100.0,TBD,Supplier C,OUT OF STOCK,2022-12-20 00:00:00.000000
1662,Gadget X,Toys,Warehouse 2,Aisle 3,100.0,29.99,Supplier C,Low Stock,2024-06-17 12:40:01.374181
1263,Gadget Z,toys,Warehouse 3,Aisle 3,156,9.99,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1229,Widget B, Clothing,Warehouse 1,Aisle 2,-300,--,Supplier D,Low Stock,2023-03-05 00:00:00.000000
1606,Widget C,Furniture,Warehouse 2,Aisle 2,few,49.99,Supplier D,Low Stock,2023-04-25 00:00:00.000000
1760,gadget y ,Clothing,Warehouse 3 ,Aisle 1,200.0,29.99,Supplier A,Out of Stock,--
1038,Widget A,Furniture,Warehouse 1,Aisle 2,200.0,28.08583858764187,Supplier C,Out of Stock,2023-04-25 00:00:00.000000
1639,Widget B, electronics,Warehouse 1,Aisle 5,200.0,not available,Supplier D,In Stock,2023-01-15 00:00:00.000000
1955,Widget B,Electronics,Warehouse 1,Aisle 5,150.0,29.99,Supplier B,NA,12-20-22
1661,Widget A, CLOTHING,Warehouse 2,Aisle 1,N/A,49.99,Supplier C,Low Stock,2023-03-05 00:00:00.000000
1484,Widget B,Clothing,Warehouse 3,Aisle 2,100.0,28.08583858764187,Supplier C,In Stock,20/12/2022
1242,Widget C,Toys,Warehouse 1,Aisle 5,50.0,29.99,Supplier B,low stock,2024-06-17 12:40:01.374181
1052,Widget A,Furniture,Warehouse 3,Aisle 5,two hundred fifty,29.99,Supplier C,Low Stock,03-05-23
1001,Gadget X,Toys,Central Hub,Aisle 3,150.0,19.99,Supplier C,,2023-04-25 00:00:00.000000
1981,Widget A,Clothing,Warehouse 1,Aisle 5,161.40142517814726,1139.98,Supplier B,low stock,2023/04/25
1894, Gadget X ,Toys,Warehouse 2,Aisle 4,zero,9.99,Supplier B,Low Stock,2023-03-05 00:00:00.000000
1734,Gadget X,Electronics,Warehouse 2,Aisle 3,150.0,9.99,Supplier B,Low Stock,2024-06-17 12:40:01.374181
1250,widget a ,Clothing,Warehouse 1,Aisle 3,100.0,49.99,Supplier B,Out of Stock,2022-12-20 00:00:00.000000
1232,Gadget Y,Furniture,Warehouse 1,Aisle 1,50.0,29.99,Supplier A,In Stock,2022-12-20 00:00:00.000000
1154,Widget A,Furniture,Warehouse 3,Aisle 4,zero,28.08583858764187,Supplier D,Out of Stock,2023-03-05 00:00:00.000000
1469,Gadget Y,Toys,Warehouse 3,Aisle 4,300.0,28.08583858764187,Supplier B,In Stock,17/06/2024
1871,Gadget Y,Electronics,Warehouse 3,Aisle 2,-100,19.99,Supplier B,IN STOCK,2023-04-25 00:00:00.000000
1829,Gadget Z,Clothing,Warehouse 3 ,Aisle 4,150.0,49.99,Supplier A,Out of Stock,2022-12-20 00:00:00.000000
1195,Widget C,Toys,Warehouse 1,Aisle 2,161.40142517814726,28.08583858764187,Supplier C,Low Stock,2023-01-15 00:00:00.000000
1885,Gadget Y ,Electronics,Warehouse 3,Aisle 3,50.0,49.99,Supplier B,In Stock,2023-01-15 00:00:00.000000
1203,Widget A,Furniture,Warehouse 3,Aisle 3,140,29.99,Supplier B,In Stock,2024-06-17 12:40:01.374181
1735,Gadget Y,Electronics ,Warehouse 1,Aisle 5,300.0,29.99,Supplier D,Low Stock,2024-06-17 12:40:01.374181
1487,Gadget Z,Toys,Warehouse 3,Aisle 1,150.0,9.99,Supplier D,Out of Stock,2022-12-20 00:00:00.000000
1496,Widget C,toys,Warehouse 2,Aisle 3,300.0,29.99,Supplier A,In Stock,2024-06-17 12:40:01.374181
1385,Gadget X,Toys,Warehouse 3,Aisle 3,300.0,19.99,Supplier B,Out of Stock,2023-04-25 00:00:00.000000
1222,Widget C,Clothing,Warehouse 2,Aisle 3,160,49.99,Supplier D,Out of Stock,2023-04-25 00:00:00.000000
1134,Widget A,Furniture,Warehouse 1,Aisle 3,200.0,19.99,Supplier D,NA,2023-03-05 00:00:00.000000
1782,Gadget X, Furniture ,Warehouse 2,Aisle 2,300.0,29.99,Supplier A,Low Stock,?
1264,Gadget X,Toys,Warehouse 2,Aisle 5,161.40142517814726,49.99,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1555,Widget B,Clothing,Warehouse 2,Aisle 5,200.0,19.99,Supplier A,Low Stock,2024-06-17 12:40:01.374181
1906,Widget B,Furniture,Warehouse 1,Aisle 2,many,29.99,Supplier A,Low Stock,2023-04-25 00:00:00.000000
1343,Gadget X,Furniture,Warehouse 2,Aisle 4,100.0,49.99,Supplier B,in stock,2023-04-25 00:00:00.000000
1341,Widget A,Electronics,Warehouse 3 ,Aisle 1,100.0,19.99,Supplier B,In Stock,2023-01-15 00:00:00.000000
1472,GADGET X,Electronics,Warehouse 2,unknown,300.0,28.08583858764187,Supplier A,In Stock,2022-12-20 00:00:00.000000
1972,Gadget X,Furniture,Warehouse 3,Aisle 1,50.0,9.99,Supplier C,In Stock,2024-06-17 12:40:01.374181
1586,Gadget Z,Clothing,Warehouse 3,Aisle 4,150.0,29.99,Supplier A,In Stock,20-Dec-2022
1098,Gadget Y,furniture,Warehouse 3,Aisle 1,200.0,29.99,Supplier C,In Stock,17/06/2024
1013,widget a ,Toys,Warehouse 2,Aisle 5,50.0,19.99,Supplier C,Low Stock,2023-04-25 00:00:00.000000
1571,Gadget X,Clothing,Warehouse 3,Aisle 1,150.0,49.43,Supplier C,Out of Stock,2023-01-15 00:00:00.000000
1263,Gadget Z,toys,Warehouse 3,Aisle 3,161.40142517814726,9.99,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1434,Gadget Z,Furniture,Warehouse 1,Aisle 3,150.0,29.99,Supplier C,Discontinued,20/12/2022
1402,Gadget X,Toys,Warehouse 3,Aisle 4,many,9.99,Supplier D,Low Stock,2024-06-17 12:40:01.374181
1473,Gadget Z,Furniture,Warehouse 2,Aisle 3,161.40142517814726,19.99,Supplier C,IN STOCK,17-Jun-2024
1379,Widget C,Electronics,Warehouse 2,Aisle 3,200.0,None,Supplier B,discontinued,2022-12-20 00:00:00.000000
1749,GADGET X,Toys,Central Hub,Aisle 1,13503,9.99,Supplier C,Low Stock,2024-06-17 12:40:01.374181
1698,Widget C,Furniture,Warehouse 2,Aisle 5,161.40142517814726,9.99,Supplier B,Low Stock,2022/12/20
1614,Gadget Y,Electronics,Warehouse 3,Aisle 3,-300,9.99,Supplier B,Out of Stock,?
1219,Gadget Z,Furniture,Warehouse 2,Aisle 2,100.0,19.99,Supplier A,Low Stock,2023-04-25 00:00:00.000000
1810,Gadget Y,Toys,Warehouse 1,Aisle 1,200.0,49.99,Supplier C,Low Stock,2023-01-15 00:00:00.000000
1996,Widget B,Electronics,Warehouse 3,Aisle 1,200.0,9.99,Supplier A,In Stock,15-Jan-2023
1301,Gadget Y,FURNITURE,Warehouse 3,Aisle 1,N/A,28.08583858764187,Supplier D,In Stock,12-20-22
1269,Widget B,Clothing,Warehouse 2,Aisle 1,150.0,29.99,Supplier D,Low Stock,2024-06-17 12:40:01.374181
1337,Gadget X ,Furniture,Central Hub,Aisle 5,50.0,28.08583858764187,Supplier B,Out of Stock,2023-04-25 00:00:00.000000
1791,Widget C,Electronics,Warehouse 1,Aisle 5,300.0,28.08583858764187,Supplier D,Out of Stock,2023-04-25 00:00:00.000000
1395,Widget C,Electronics,Warehouse 1,Aisle 1,50.0,49.99,Supplier C,low stock,2022-12-20 00:00:00.000000
1035,Gadget Z,Clothing,Warehouse 1,Aisle 5,100.0,49.99,Supplier D,Low Stock,2024-06-17 12:40:01.374181
1197,Widget C,Toys,Warehouse 2,Aisle 2,100.0,9.99,Supplier A,In Stock,--
1619,Widget A,Electronics,Warehouse 2,Aisle 1,200.0,19.99,Supplier C,Out of Stock,2024-06-17 12:40:01.374181
1330,Gadget Z, Electronics ,Warehouse 2,Aisle 3,100.0,49.99,Supplier A,In Stock,2023-01-15 00:00:00.000000
1034,Widget C,Electronics,Warehouse 2,Aisle 5,161.40142517814726,9.99,Supplier C,In Stock,2023-04-25 00:00:00.000000
1890,Gadget Z,Clothing,Warehouse 2,Aisle 4,100.0,,Supplier D,Out of Stock,25/04/2023
1786, Gadget Y,Clothing,Warehouse 2,Aisle 5,161.40142517814726,9.99,Supplier D,Low Stock,2024-06-17 12:40:01.374181
1341,WIDGET B,Electronics,Warehouse 2,Aisle 5,150.0,19.99,Supplier D,Out of Stock,2022-12-20 00:00:00.000000
1476,Widget A,Electronics,Warehouse 1,Aisle 3,few,9.99,Supplier C,Out of Stock,12-20-22
1491,Gadget Y, Electronics,Warehouse 3,Aisle 2,300.0,19.99,Supplier A,In Stock,2022-12-20 00:00:00.000000
1779,Widget B,Furniture,Warehouse 2,Aisle 1,150.0,49.99,Supplier C,In Stock,2022-12-20 00:00:00.000000
1348,Widget C,Clothing ,Warehouse 1,Aisle 5,?,19.99,Supplier C,Out of Stock,2023/04/25
1252,Widget C,Electronics,Warehouse 2,Aisle 2,100.0,29.99,Supplier D,In Stock,2023-01-15 00:00:00.000000
1544,Widget C ,Electronics,Warehouse 2,Aisle 5,300.0,28.08583858764187,Supplier D,Out of Stock,01-15-23
1828,Widget A, Electronics,Warehouse 1,Aisle 5,few,49.99,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1456, gadget z,Electronics,Warehouse 3,Aisle 3,100.0,19.99,Supplier D,In Stock,2023-04-25 00:00:00.000000
1555,Widget A,Toys,Warehouse 2,Aisle 5,50.0,9.99,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1814,Gadget Y,Electronics,Warehouse 3,Aisle 1,156,19.99,Supplier B,In Stock,2024-06-17 12:40:01.374181
1001,Widget A, Furniture ,Warehouse 2,Aisle 5,-305,19.99,Supplier A,Low Stock,2024-06-17 12:40:01.374181
1396,Gadget Z,Clothing,Warehouse 1,Aisle 5,100.0,29.99,Supplier A,In Stock,2023-03-05 00:00:00.000000
1624,Gadget Z, clothing ,Warehouse 2,Aisle 2,-300,49.99,Supplier D,Out of Stock,2024-06-17 12:40:01.374181
1105,Widget C,Furniture,Warehouse 1,Aisle 2,161.40142517814726,49.99,Supplier B,Out of Stock,15-Jan-2023
1017,Gadget Z,Electronics,Warehouse 3,Aisle 1,150.0,28.08583858764187,Supplier C,In Stock,2023-01-15 00:00:00.000000
1132,Widget A,Furniture,Warehouse 3,Aisle 3,-56,28.08583858764187,Supplier D,Out of Stock,2023-01-15 00:00:00.000000
1372,Gadget Y,Furniture,Warehouse 2,Aisle 1,200.0,49.99,Supplier A,Low Stock,2023-03-05 00:00:00.000000
1032,Gadget X,Clothing,Warehouse 1,Aisle 2,161.40142517814726,29.99,Supplier A,Low Stock,2023-01-15 00:00:00.000000
1047,Widget B,Furniture,Warehouse 2,Aisle 5,-50,49.99,Supplier C,Out of Stock,2023-04-25 00:00:00.000000
1832,Widget C,Clothing,Warehouse 1,Aisle 2,50.0,28.08583858764187,Supplier A,Low Stock,2023-03-05 00:00:00.000000
1150,Widget B,Clothing,Warehouse 1,Aisle 1,150.0,not available,Supplier B,In Stock,2023-04-25 00:00:00.000000
1724,Widget A,Electronics,Warehouse 3,Aisle 5,150.0,9.99,Supplier B,Out of Stock,2023-01-15 00:00:00.000000
1753,Widget C,Furniture,Warehouse 1,Aisle 5,200.0,9.99,Supplier A,Low Stock,2023-01-15 00:00:00.000000
1111,Gadget X,furniture,Warehouse 3,Aisle 5,200.0,9.99,Supplier C,Out of Stock,2023-01-15 00:00:00.000000
1546,Widget C,Furniture,Warehouse 2,Aisle 2,161.40142517814726,9.99,Supplier C,Out of Stock,2023-01-15 00:00:00.000000
1563,Gadget Y, electronics ,Warehouse 3,None,50.0,28.08583858764187,Supplier B,In Stock,2022-12-20 00:00:00.000000
1769,Gadget Z,Toys,Warehouse 1,Aisle 1,200.0,30.17,Supplier B,In Stock,2023/04/25
1484,Widget A,Electronics,Warehouse 3,Aisle 5,200.0,49.99,Supplier C,Low Stock,2024-06-17 12:40:01.374181
1234,Gadget Z,Electronics,Warehouse 3 ,Aisle 4,fifty,29.99,Supplier A,Out of Stock,2022-12-20 00:00:00.000000
1435,Gadget Y,Electronics,Warehouse 2,Aisle 4,200.0,19.99,Supplier C,Out of Stock,2024-06-17 12:40:01.374181
1114,Widget C,Furniture,Warehouse 3,Aisle 1,150.0,9.99,Supplier C,In Stock,2023-03-05 00:00:00.000000
1091,Widget A, Toys,Warehouse 2,Aisle 1,200.0,28.08583858764187,Supplier A,In Stock,2023-04-25 00:00:00.000000
1751,Widget C,Furniture,Warehouse 1,Aisle 1,200.0,29.99,Supplier D,Low Stock,2023/01/15
1684,Gadget Y,Furniture,Warehouse 2,Aisle 4,-50,19.99,Supplier A,Out of Stock,2023-04-25 00:00:00.000000
1052,Widget B,Clothing,Warehouse 2,Aisle 5,100.0,29.99,Supplier D,In Stock,2022-12-20 00:00:00.000000
1625,Gadget Y,Clothing,Warehouse 3,Aisle 1,150.0,28.08583858764187,Supplier B,Low Stock,2023-03-05 00:00:00.000000
1866,Gadget Z,Clothing,Warehouse 3,Aisle 4,NA,not available,Supplier B,In Stock,2022-12-20 00:00:00.000000
1546,Gadget Z,Electronics,Warehouse 2,Aisle 4,300.0,19.99,Supplier A,discontinued,2024-06-17 12:40:01.374181
1775,Gadget X,Electronics,Warehouse 3,Aisle 3,150.0,9.99,Supplier B,Out of Stock,2023-03-05 00:00:00.000000
1691, GADGET Z ,Clothing,Warehouse 3,Aisle 2,fifty,28.08583858764187,Supplier A,In Stock,2024-06-17 12:40:01.374181
1132,Widget A,Furniture,Warehouse 3,Aisle 2,-56,28.08583858764187,Supplier D,Out of Stock,2023-01-15 00:00:00.000000
1637,Gadget Y,Furniture,Warehouse 1,Aisle 3,-50,28.08583858764187,Supplier A,Out of Stock,2023-01-15 00:00:00.000000
1126,Gadget Z,Furniture,Warehouse 3,Aisle 5,-150,19.99,Supplier C,IN STOCK,2022-12-20 00:00:00.000000
1103, Gadget X ,Furniture,Warehouse 2,Aisle 1,50.0,49.99,Supplier A,Out of Stock,2024-06-17 12:40:01.374181
1170,Gadget Y,Clothing,Warehouse 2,Aisle 1,-150,29.99,Supplier A,Low Stock,2024-06-17 12:40:01.374181
1854,Gadget Z,Toys,Warehouse 3 ,Aisle 1,50.0,29.99,Supplier B,Out of Stock,2023-01-15 00:00:00.000000
1243,Gadget Z,Toys,Warehouse 2,Aisle 1,200.0,9.99,Supplier B,In Stock,2023-04-25 00:00:00.000000
1595,Widget B,Electronics,Warehouse 2,Aisle 1,150.0,27.15,Supplier C,Out of Stock,2024-06-17 12:40:01.374181
1400,Gadget X,Toys,Warehouse 1,Aisle 4,100.0,9.99,Supplier B,In Stock,2023-04-25 00:00:00.000000
1117,Widget A,Toys,Warehouse 3,Aisle 3,161.40142517814726,49.99,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1524,Widget A,Furniture,Warehouse 3,Aisle 4,300.0,1880.8,Supplier C,Low Stock,2023-03-05 00:00:00.000000
1957,Gadget X,Toys,Warehouse 3,Aisle 5,unknown,19.99,Supplier A,Low Stock,2023-03-05 00:00:00.000000
1279,Widget B,Furniture,Warehouse 1,Aisle 3,-150,19.99,Supplier A,Out of Stock,2024-06-17 12:40:01.374181
1772,Gadget Y,Clothing,Warehouse 2,Aisle 3,100.0,9.99,Supplier B,Out of Stock,2022-12-20 00:00:00.000000
1191,Gadget Y, Electronics ,Warehouse 2,Aisle 1,200.0,,Supplier C,Low Stock,2023-03-05 00:00:00.000000
1369,Widget C,Clothing,Warehouse 3,Aisle 4,161.40142517814726,19.99,Supplier B,In Stock,2023-03-05 00:00:00.000000
1641,Widget C,Furniture,Warehouse 2,Aisle 3,50.0,29.99,Supplier D,Out of Stock,2023-01-15 00:00:00.000000
1935,Gadget X,Electronics,Warehouse 2,Aisle 3,?,28.08583858764187,Supplier D,Out of Stock,2023-01-15 00:00:00.000000
1744,Gadget Z,Toys,Warehouse 1,Aisle 7,N/A,28.08583858764187,Supplier A,Low Stock,2023-03-05 00:00:00.000000
1895,Widget B,Clothing,Warehouse 1,Aisle 1,161.40142517814726,28.08583858764187,Supplier C,Low Stock,2022-12-20 00:00:00.000000
1751,Widget A,Toys,Warehouse 1,Aisle 3,50.0,29.99,Supplier B,In Stock,2023-04-25 00:00:00.000000
1525,Gadget Z,Clothing ,Warehouse 1,Aisle 1,150.0,49.99,Supplier D,Low Stock,2024-06-17 12:40:01.374181
1268,Widget B,Electronics,Warehouse 2,Aisle 5,200.0,10.39,Supplier A,Out of Stock,2023-01-15 00:00:00.000000
1587,Widget A,Furniture,Warehouse 3,Aisle 3,50.0,49.99,Supplier B,Out of Stock,2023-04-25 00:00:00.000000
1372,Widget B,Electronics,Warehouse 2,Aisle 3,300.0,49.99,Supplier C,discontinued,2022-12-20 00:00:00.000000
1911,Gadget Z,Clothing,Warehouse 1,Aisle 1,200.0,28.08583858764187,Supplier D,In Stock,2024-06-17 12:40:01.374181
1476,Gadget Y,Toys,Warehouse 1,Aisle 5,200.0,29.99,Supplier B,Out of Stock,2023-03-05 00:00:00.000000
1747,Widget A,Clothing,Warehouse 1,?,200.0,9.99,Supplier C,In Stock,2022-12-20 00:00:00.000000
1509,Gadget X,Furniture,Warehouse 2,Aisle 4,50.0,28.08583858764187,Supplier C,In Stock,2023-03-05 00:00:00.000000
1826,Widget C,Electronics,Warehouse 2,Aisle 5,zero,19.99,Supplier B,In Stock,2023-03-05 00:00:00.000000
1252,Gadget Y,Clothing,Warehouse 3,Aisle 4,-200,28.08583858764187,Supplier A,In Stock,2023-03-05 00:00:00.000000
1130,Widget C,Electronics,Warehouse 3,Aisle 5,200.0,9.99,Supplier C,In Stock,2023-03-05 00:00:00.000000
1786,Widget B,Clothing,Warehouse 1,Aisle 2,50.0,49.99,Supplier B,Out of Stock,2024-06-17 12:40:01.374181
1957,Widget C,Toys,Warehouse 3,Aisle 5,100.0,28.08583858764187,Supplier D,Out of Stock,2024-06-17 12:40:01.374181
1800,Widget B,Furniture,Warehouse 1,Aisle 1,150.0,49.99,Supplier A,In Stock,2023-01-15 00:00:00.000000
1669,Gadget Y,Electronics,Warehouse 2,Aisle 2,50.0,49.99,Supplier B,In Stock,2024-06-17 12:40:01.374181
1860,Widget C,Electronics,Warehouse 1,Aisle 3,150.0,28.08583858764187,Supplier C,In Stock,2023-03-05 00:00:00.000000
1829,Widget A,Furniture,Warehouse 3,Aisle 3,161.40142517814726,not available,Supplier A,In Stock,25/04/2023
1020,Gadget Z,Toys,Warehouse 3,Aisle 4,300.0,19.99,Supplier D,In Stock,2022-12-20 00:00:00.000000
1396,Widget A,Toys,Warehouse 1,Aisle 1,150.0,29.99,Supplier D,In Stock,2024-06-17 12:40:01.374181
1418,Widget A,Toys, Warehouse 1 ,Aisle 3,300.0,19.99,Supplier A,Out of Stock,2024-06-17 12:40:01.374181
1748,Widget C, furniture,Warehouse 1,Aisle 4,200.0,19.99,Supplier D,IN STOCK,2022-12-20 00:00:00.000000
1476,Gadget Z,Clothing,Warehouse 1,Aisle 1,161.40142517814726,28.08583858764187,Supplier B,Low Stock,2023-04-25 00:00:00.000000
1652,Widget B,Toys,Warehouse 2,Aisle 1,300.0,9.99,Supplier C,Low Stock,20/12/2022
1458,Widget C,Furniture, Warehouse 2,Aisle 3,300.0,49.99,Supplier A,Low Stock,2023/03/05
1662, Widget A ,Electronics,Warehouse 3,Aisle 3,150.0,19.99,Supplier D,,2023-03-05 00:00:00.000000
1372,Widget C,Electronics,Warehouse 2,Aisle 8,50.0,49.99,Supplier C,,2023-04-25 00:00:00.000000
1112,Widget B,Toys, Warehouse 2,Aisle 5,50.0,19.99,Supplier B,Out of Stock,unknown
1942,Gadget Z,Furniture,Warehouse 3,Aisle 5,100.0,29.99,Supplier C,Low Stock,2024-06-17 12:40:01.374181
1057,Gadget Y,Toys,Warehouse 1,Aisle 4,161.40142517814726,9.99,Supplier B,Low Stock,unknown
1021,Widget A,Toys,Warehouse 3,Aisle 3,300.0,28.08583858764187,Supplier A,Low Stock,2023-03-05 00:00:00.000000
1276,Widget C,Clothing,Warehouse 2,Aisle 5,,29.99,Supplier D,Out of Stock,04-25-23
1454,Widget A,Clothing,Warehouse 3,Aisle 1,100.0,9.99,Supplier A,Low Stock,2022-12-20 00:00:00.000000
